,time,lat,lon,delta,dist,heading,rad_heading,m/s,knots
1152,2021-10-30 03:44:14,-33.827194897457957268,151.2814241275191307,1.0,4.4578114245378115,97.18857181165886,1.6962605734243974,4.4578114245378115,8.665289990719277
1153,2021-10-30 03:44:15,-33.827198082581162453,151.28147374838590622,1.0,4.607041059301913,94.39806578177841,1.6475570554062282,4.607041059301913,8.955369120877668
1154,2021-10-30 03:44:16,-33.82719757966697216,151.28151817247271538,1.0,4.112779842967602,89.22286858183251,1.557232824827181,4.112779842967602,7.994602421073515
1155,2021-10-30 03:44:17,-33.827194981276988983,151.28156586550176144,1.0,4.424409490890992,86.26505053691298,1.5056091612684337,4.424409490890992,8.600361842411509
1156,2021-10-30 03:44:18,-33.827195903286337852,151.28161909058690071,1.0,4.928183961694954,91.18908973184075,1.591549857717174,4.928183961694954,9.579620824836965
1157,2021-10-30 03:44:19,-33.8272005133330822,151.28167281858623028,1.0,4.999894501313752,95.8699609975085,1.6732464731650705,4.999894501313752,9.719014927011727
1158,2021-10-30 03:44:20,-33.827210571616888046,151.28172587603330612,1.0,5.036719368092517,102.79744692344217,1.7941539114581813,5.036719368092517,9.790596723350431
1159,2021-10-30 03:44:21,-33.827222641557455063,151.28177574835717678,1.0,4.806948274182905,106.17138308908874,1.8530402063008264,4.806948274182905,9.343957561080794
1160,2021-10-30 03:44:22,-33.82723177783191204,151.281824866309762,1.0,4.658478197489599,102.5643925679176,1.790086345618164,4.658478197489599,9.05535489332097
1161,2021-10-30 03:44:23,-33.82723890244960785,151.28187691792845726,1.0,4.8828641484438835,99.31390130686493,1.7333545708054923,4.8828641484438835,9.491526177767751
1162,2021-10-30 03:44:24,-33.827243931591510773,151.28192620351910591,1.0,4.5964107246453585,96.9707169945358,1.69245828957427,4.5964107246453585,8.934705408637532
1163,2021-10-30 03:44:25,-33.827250804752111435,151.28197632730007172,1.0,4.702239799539412,99.33046359166202,1.7336436372068547,4.702239799539412,9.140420620895888
1164,2021-10-30 03:44:26,-33.82725633680820465,151.28202217631042004,1.0,4.288432412719095,98.22643137821007,1.714374640034037,4.288432412719095,8.336043614869535
1165,2021-10-30 03:44:27,-33.827263545244932175,151.2820704560726881,1.0,4.540279933478342,100.14283521607788,1.747822196802686,4.540279933478342,8.825595907012273
1166,2021-10-30 03:44:28,-33.827271843329072,151.28212133422493935,1.0,4.79895276312199,101.05759893171789,1.7637878355183814,4.79895276312199,9.328415534878102
1167,2021-10-30 03:44:29,-33.82727821357548237,151.28217221237719059,1.0,4.762566034028575,98.53201913061491,1.7197081524672708,4.762566034028575,9.257685409850241
1168,2021-10-30 03:44:30,-33.82728089578449726,151.28222350962460041,1.0,4.757965858064316,93.58497450160601,1.6333659354479642,4.757965858064316,9.248743385403172
1169,2021-10-30 03:44:31,-33.827280811965465546,151.28227262757718563,1.0,4.546924532854168,89.8828602958704,1.568751853273023,4.546924532854168,8.838511971641376
1170,2021-10-30 03:44:32,-33.82727854885160923,151.28231847658753395,1.0,4.251721404677522,86.61528400301005,1.5117218884024992,4.251721404677522,8.264683142153972
1171,2021-10-30 03:44:33,-33.82727930322289467,151.28236415795981884,1.0,4.229613999676163,91.1335671577975,1.590580805990937,4.229613999676163,8.221709795586511
1172,2021-10-30 03:44:34,-33.827279219403862953,151.28241201862692833,1.0,4.430536254757993,89.87978236400538,1.5686981332278265,4.430536254757993,8.612271315593796
1173,2021-10-30 03:44:35,-33.82727930322289467,151.28246189095079899,1.0,4.616757640630022,90.1153952008498,1.5728103529907258,4.616757640630022,8.974256639192824
1174,2021-10-30 03:44:36,-33.827279387041926384,151.28251444548368454,1.0,4.865052863899713,90.10950727259907,1.5727075892566293,4.865052863899713,9.456903819174274
1175,2021-10-30 03:44:37,-33.8272783812135458,151.28256658092141151,1.0,4.827537132603015,88.67577492458221,1.5476842391913859,4.827537132603015,9.383979089987575
1176,2021-10-30 03:44:38,-33.82727636955678463,151.28261888399720192,1.0,4.846905119556417,87.36142088862728,1.5247444337270963,4.846905119556417,9.421627435219023
1177,2021-10-30 03:44:39,-33.827275028452277184,151.28267294727265835,1.0,5.006920741704414,88.29752158343061,1.541082472981621,5.006920741704414,9.732672842237676
1178,2021-10-30 03:44:40,-33.82727452553808689,151.28272047266364098,1.0,4.3998433988976515,89.27357625557674,1.5581178406900449,4.3998433988976515,8.552609191886805
1179,2021-10-30 03:44:41,-33.8272772915661335,151.28276598639786243,1.0,4.224423793631981,94.16488090673266,1.6434872115708286,4.224423793631981,8.211620844708765
1180,2021-10-30 03:44:42,-33.8272772915661335,151.28281091339886189,1.0,4.158953167238664,90.00001250523229,1.5707965450523738,4.158953167238664,8.084356160417874
1181,2021-10-30 03:44:43,-33.827275866642594337,151.28285952843725681,1.0,4.5031343161260216,87.98862717113664,1.5356912484460787,4.5031343161260216,8.75339062159567
1182,2021-10-30 03:44:44,-33.827275363728404045,151.28290688619017601,1.0,4.384326125416624,89.27100502447638,1.558072964241514,4.384326125416624,8.522446032934353
1183,2021-10-30 03:44:45,-33.827272513881325722,151.28295348957180977,1.0,4.325703307365951,85.80935952729413,1.4976558527788477,4.325703307365951,8.40849241980346
1184,2021-10-30 03:44:46,-33.827267400920391083,151.2829977460205555,1.0,4.13594658346873,82.11871666650322,1.4332419833428234,4.13594658346873,8.03963495059619
1185,2021-10-30 03:44:47,-33.827261952683329582,151.28304359503090382,1.0,4.28711145953653,81.8965678415349,1.4293647549176898,4.28711145953653,8.333475887951327
1186,2021-10-30 03:44:48,-33.82725834846496582,151.28308684565126896,1.0,4.0236785708666085,84.29791527324733,1.4712761740853812,4.0236785708666085,7.821403447907631
1187,2021-10-30 03:44:49,-33.827256085351109505,151.28313302993774414,1.0,4.28270573539841,86.63980001761345,1.512149773576796,4.28270573539841,8.324911847519786
1188,2021-10-30 03:44:50,-33.82725365459918976,151.28317946568131447,1.0,4.307067767045768,86.41101990625468,1.508156807370506,4.307067767045768,8.372267836565314
1189,2021-10-30 03:44:51,-33.827253403142094612,151.2832264881581068,1.0,4.353024752325004,89.63289535715617,1.564389142077914,4.353024752325004,8.461601046658444
1190,2021-10-30 03:44:52,-33.827255917713046074,151.28327342681586742,1.0,4.354118572155831,93.67275773806372,1.6348980419522081,4.354118572155831,8.463727261773679
1191,2021-10-30 03:44:53,-33.827259941026568413,151.28332212567329407,1.0,4.530154174859473,95.65335800797561,1.6694660378280588,4.530154174859473,8.805913011875537
1192,2021-10-30 03:44:54,-33.827262287959456444,151.2833691481500864,1.0,4.360712070437565,93.42241634300915,1.6305287603544696,4.360712070437565,8.476543993847637
1193,2021-10-30 03:44:55,-33.827265556901693344,151.28341700881719589,1.0,4.445339429345766,94.67860014102403,1.6524533036400368,4.445339429345766,8.64104637769719
1194,2021-10-30 03:44:56,-33.827266143634915352,151.28346679732203484,1.0,4.609449207945615,90.80899000983881,1.584915866082325,4.609449207945615,8.960050186169836
1195,2021-10-30 03:44:57,-33.827265305444598198,151.28351817838847637,1.0,4.7573239118399675,88.88022271644603,1.5512525263078414,4.7573239118399675,9.24749554208665
